Sl no.,State Name,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1049,KERELA,Kasargod,Kasargod,Amaranthus,Other,FAQ,2200,2300,2250,3/13/2021
1050,KERELA,Alappuzha,Kayamkulam,Amaranthus,Other,FAQ,2900,3100,3000,3/13/2021
1051,KERELA,Kollam,Kottarakkara,Amaranthus,Other,FAQ,3200,3600,3400,3/13/2021
1052,KERELA,Wayanad,Manathavady,Amaranthus,Other,FAQ,1950,2000,2000,3/13/2021
1053,KERELA,Malappuram,Manjeri,Amaranthus,Other,FAQ,1600,1700,1650,3/13/2021
1054,KERELA,Kasargod,Manjeswaram,Amaranthus,Amaranthus,FAQ,3200,4000,3600,3/13/2021
1055,KERELA,Kozhikode(Calicut),Palayam,Amaranthus,Other,FAQ,1400,1600,1500,3/13/2021
1056,KERELA,Kottayam,Pampady,Amaranthus,Amaranthus,FAQ,3500,3900,3700,3/13/2021
1057,KERELA,Pathanamthitta,Parakkodu,Amaranthus,Other,FAQ,2000,2800,2500,3/13/2021
1058,KERELA,Malappuram,Parappanangadi,Amaranthus,Other,FAQ,2100,2100,2100,3/13/2021
1059,KERELA,Palakad,Pattambi,Amaranthus,Other,FAQ,1800,2000,1900,3/13/2021
1060,KERELA,Kannur,Payyannur,Amaranthus,Other,FAQ,3300,3500,3400,3/13/2021
1061,KERELA,Kozhikode(Calicut),Perambra,Amaranthus,Amaranthus,FAQ,2300,2600,2500,3/13/2021
1062,KERELA,Ernakulam,Perumbavoor,Amaranthus,Amaranthus,FAQ,2500,3500,3000,3/13/2021
1063,KERELA,Thiruvananthapuram,Pothencode,Amaranthus,Other,FAQ,4000,4200,4100,3/13/2021
1064,KERELA,Wayanad,Pulpally,Amaranthus,Other,FAQ,1400,1600,1500,3/13/2021
1065,KERELA,Pathanamthitta,Ranniangadi,Amaranthus,Amaranthus,FAQ,2600,2700,2600,3/13/2021
1066,KERELA,Malappuram,Thirurrangadi,Amaranthus,Other,FAQ,1400,1600,1600,3/13/2021
1067,KERELA,Idukki,Thodupuzha,Amaranthus,Other,FAQ,1400,1600,1600,3/13/2021
1068,TRIPURA,Dhalai,Kulai,Amaranthus,Amaranthus,FAQ,1200,1400,1300,3/13/2021
1069,,Unokoti,Pabiacherra,Amaranthus,Amaranthus,FAQ,550,620,600,3/13/2021
1070,KERELA,Idukki,Adimali,Amaranthus,Amaranthus,FAQ,2800,3000,2800,3/12/2021
1071,KERELA,Kollam,Anchal,Amaranthus,Other,FAQ,5000,5200,5100,3/12/2021
1072,KERELA,Ernakulam,Angamaly,Amaranthus,Amaranthus,FAQ,2000,3000,2500,3/12/2021
1073,KERELA,Thiruvananthapuram,Anyara(EEC),Amaranthus,Amaranthus,FAQ,2800,3000,2900,3/12/2021
1074,KERELA,Thiruvananthapuram,Attingal,Amaranthus,Other,FAQ,2500,3000,3000,3/12/2021
1075,KERELA,Thirssur,Chalakudy,Amaranthus,Other,FAQ,2000,2200,2100,3/12/2021
1076,KERELA,Thirssur,Chelakkara,Amaranthus,Other,FAQ,2000,2200,2100,3/12/2021
1077,KERELA,Alappuzha,Harippad,Amaranthus,Other,FAQ,4000,4500,4000,3/12/2021
1078,KERELA,Kozhikode(Calicut),Kallachi,Amaranthus,Amaranthus,FAQ,2000,2400,2200,3/12/2021
1079,KERELA,Kasargod,Kasargod,Amaranthus,Other,FAQ,2000,2200,2100,3/12/2021
1080,KERELA,Alappuzha,Kayamkulam,Amaranthus,Other,FAQ,3000,3200,3100,3/12/2021
1081,KERELA,Palakad,Kollengode,Amaranthus,Other,FAQ,8000,10000,9000,3/12/2021
1082,KERELA,Malappuram,Kondotty,Amaranthus,Other,FAQ,1800,2000,1900,3/12/2021
1083,KERELA,Ernakulam,Kothamangalam,Amaranthus,Other,FAQ,2500,3500,3000,3/12/2021
1084,KERELA,Malappuram,Kottakkal,Amaranthus,Other,FAQ,1800,1900,1850,3/12/2021
1085,KERELA,Kollam,Kottarakkara,Amaranthus,Other,FAQ,3500,3900,3700,3/12/2021
1086,KERELA,Wayanad,Manathavady,Amaranthus,Other,FAQ,1900,2000,2000,3/12/2021
1087,KERELA,Malappuram,Manjeri,Amaranthus,Other,FAQ,1600,1700,1650,3/12/2021
1088,KERELA,Kasargod,Manjeswaram,Amaranthus,Amaranthus,FAQ,3200,4000,3600,3/12/2021
1089,KERELA,Kasargod,Neeleswaram,Amaranthus,Other,FAQ,2000,3000,2500,3/12/2021
1090,KERELA,Thiruvananthapuram,Neyyatinkara,Amaranthus,Amaranthus,FAQ,4300,4500,4400,3/12/2021
1091,KERELA,Kozhikode(Calicut),Palayam,Amaranthus,Other,FAQ,1400,1600,1500,3/12/2021
1092,KERELA,Kottayam,Pampady,Amaranthus,Amaranthus,FAQ,3500,3900,3700,3/12/2021
1093,KERELA,Pathanamthitta,Pandalam,Amaranthus,Amaranthus,FAQ,2800,2800,2800,3/12/2021
1094,KERELA,Pathanamthitta,Parakkodu,Amaranthus,Other,FAQ,2200,2500,2500,3/12/2021
1095,KERELA,Malappuram,Parappanangadi,Amaranthus,Other,FAQ,2100,2100,2100,3/12/2021
1096,KERELA,Thiruvananthapuram,Parassala,Amaranthus,Amaranthus,FAQ,2800,3000,2800,3/12/2021
1097,KERELA,Palakad,Pattambi,Amaranthus,Other,FAQ,1800,2000,1900,3/12/2021
1098,KERELA,Kannur,Payyannur,Amaranthus,Other,FAQ,3300,3500,3400,3/12/2021
1099,KERELA,Ernakulam,Perumbavoor,Amaranthus,Amaranthus,FAQ,2500,3500,3000,3/12/2021
1100,KERELA,Ernakulam,Piravam,Amaranthus,Other,FAQ,2500,3000,2800,3/12/2021
1101,KERELA,Wayanad,Pulpally,Amaranthus,Other,FAQ,1500,1700,1600,3/12/2021
1102,KERELA,Kozhikode(Calicut),Quilandy,Amaranthus,Other,FAQ,2200,2500,2300,3/12/2021
1103,KERELA,Kollam,Sasthamkotta,Amaranthus,Other,FAQ,5000,6000,5500,3/12/2021
1104,KERELA,Kottayam,Thalayolaparambu,Amaranthus,Amaranthus,FAQ,2000,2500,2300,3/12/2021
1105,KERELA,Malappuram,Thirurrangadi,Amaranthus,Other,FAQ,2100,2100,2100,3/12/2021
1106,KERELA,Thirssur,Thrissur,Amaranthus,Amaranthus,FAQ,1400,1600,1500,3/12/2021
1107,KERELA,Palakad,Vadakkenchery,Amaranthus,Other,FAQ,2700,3300,3000,3/12/2021
1108,KERELA,Thiruvananthapuram,Vamanapuram,Amaranthus,Other,FAQ,3000,3500,3200,3/12/2021
1109,,Unokoti,Pabiacherra,Amaranthus,Amaranthus,FAQ,580,650,600,3/12/2021
1110,KERELA,Kollam,Anchal,Amaranthus,Other,FAQ,4600,4800,4700,3/11/2021
1111,KERELA,Thiruvananthapuram,Anyara(EEC),Amaranthus,Amaranthus,FAQ,2800,3000,2900,3/11/2021
1112,KERELA,Thiruvananthapuram,Attingal,Amaranthus,Other,FAQ,2500,3000,3000,3/11/2021
1113,KERELA,Thirssur,Chalakudy,Amaranthus,Other,FAQ,2000,2100,2100,3/11/2021
1114,KERELA,Thirssur,Chelakkara,Amaranthus,Other,FAQ,1800,2000,1900,3/11/2021
1115,KERELA,Pathanamthitta,Ezhamkulam,Amaranthus,Other,FAQ,1400,1500,1500,3/11/2021
1116,KERELA,Kozhikode(Calicut),Kallachi,Amaranthus,Amaranthus,FAQ,2000,2400,2200,3/11/2021
1117,KERELA,Kasargod,Kasargod,Amaranthus,Other,FAQ,2000,2200,2100,3/11/2021
1118,KERELA,Alappuzha,Kayamkulam,Amaranthus,Other,FAQ,3000,3200,3100,3/11/2021
1119,KERELA,Malappuram,Kondotty,Amaranthus,Other,FAQ,1900,2100,2000,3/11/2021
1120,KERELA,Malappuram,Kottakkal,Amaranthus,Other,FAQ,1800,1900,1850,3/11/2021
1121,KERELA,Wayanad,Manathavady,Amaranthus,Other,FAQ,1900,2000,2000,3/11/2021
1122,KERELA,Kasargod,Manjeswaram,Amaranthus,Amaranthus,FAQ,3200,4000,3600,3/11/2021
1123,KERELA,Kottayam,Pampady,Amaranthus,Amaranthus,FAQ,3500,3900,3700,3/11/2021
1124,KERELA,Pathanamthitta,Parakkodu,Amaranthus,Other,FAQ,2500,3000,3000,3/11/2021
1125,KERELA,Malappuram,Parappanangadi,Amaranthus,Other,FAQ,2000,2000,2000,3/11/2021
1126,KERELA,Kannur,Payyannur,Amaranthus,Other,FAQ,3300,3500,3400,3/11/2021
1127,KERELA,Kollam,Punalur,Amaranthus,Amaranthus,FAQ,2600,3000,2800,3/11/2021
1128,KERELA,Kozhikode(Calicut),Thamarassery,Amaranthus,Other,FAQ,1700,2300,2000,3/11/2021
1129,KERELA,Malappuram,Thirurrangadi,Amaranthus,Other,FAQ,2100,2200,2200,3/11/2021
1130,KERELA,Thirssur,Thrissur,Amaranthus,Amaranthus,FAQ,1500,1700,1600,3/11/2021
1131,,Unokoti,Pabiacherra,Amaranthus,Amaranthus,FAQ,580,650,600,3/11/2021
1132,KERELA,Kollam,Anchal,Amaranthus,Other,FAQ,5000,5200,5100,3/10/2021
1133,KERELA,Thiruvananthapuram,Anyara(EEC),Amaranthus,Amaranthus,FAQ,2800,3000,2900,3/10/2021
1134,KERELA,Thiruvananthapuram,Attingal,Amaranthus,Other,FAQ,2500,3000,3000,3/10/2021
1135,KERELA,Thiruvananthapuram,Chala,Amaranthus,Amaranthus,FAQ,2000,2050,2024,3/10/2021
1136,KERELA,Thirssur,Chalakudy,Amaranthus,Other,FAQ,2000,2000,2000,3/10/2021
1137,KERELA,Thirssur,Chelakkara,Amaranthus,Other,FAQ,1800,2000,1900,3/10/2021
1138,KERELA,Alappuzha,Cherthala,Amaranthus,Other,FAQ,9600,9700,9650,3/10/2021
1139,KERELA,Alappuzha,Harippad,Amaranthus,Other,FAQ,4000,4500,4000,3/10/2021
1140,KERELA,Kozhikode(Calicut),Kallachi,Amaranthus,Amaranthus,FAQ,2000,2400,2200,3/10/2021
1141,KERELA,Kasargod,Kanjangadu,Amaranthus,Other,FAQ,3400,3800,3600,3/10/2021
1142,KERELA,Alappuzha,Kayamkulam,Amaranthus,Other,FAQ,2800,3000,2900,3/10/2021
1143,KERELA,Malappuram,Kondotty,Amaranthus,Other,FAQ,1900,2100,2000,3/10/2021
