"Sl no.","State Name","District Name","Market Name","Commodity","Variety","Grade","Min Price (Rs./Quintal)","Max Price (Rs./Quintal)","Modal Price (Rs./Quintal)","Price Date"
"843","CHHATTISGARH","Durg","Durg","Water Melon","Water Melon","Medium","1400","1600","1500","3/26/2021"
"844","CHHATTISGARH","Bilaspur","Tiphra","Water Melon","Water Melon","Large","500","500","500","3/26/2021"
"845","GOA","North Goa","Mapusa","Water Melon","Water Melon","Medium","1200","1200","1200","3/26/2021"
"846","GUJARAT","Surendranagar","Vadhvan","Water Melon","Water Melon","Medium","500","1000","750","3/26/2021"
"847","HARYANA","Ambala","Naraingarh","Water Melon","Water Melon","Medium","1500","2000","1800","3/26/2021"
"848","HIMACHAL PRADESH","Kangra","Kangra","Water Melon","Water Melon","Medium","1800","2200","2000","3/26/2021"
"849","KARNATAKA","Bangalore","Binny Mill (F&V), Bangalore","Water Melon","Water Melon","FAQ","800","1600","1200","3/26/2021"
"850","KARNATAKA","Udupi","Udupi","Water Melon","Water Melon","FAQ","800","1500","1000","3/26/2021"
"851","KERELA","Kottayam","Athirampuzha","Water Melon","Other","Medium","1600","1800","1700","3/26/2021"
"852","KERELA","Malappuram","Kondotty","Water Melon","Other","Medium","1400","1600","1500","3/26/2021"
"853","KERELA","Malappuram","Kottakkal","Water Melon","Other","Medium","1550","1650","1600","3/26/2021"
"854","MADHYA PRADESH","Bhopal","Bhopal(F&V)","Water Melon","Other","Medium","600","1000","800","3/26/2021"
"855","MADHYA PRADESH","Dhar","Dhar(F&V)","Water Melon","Other","Medium","1200","1600","1450","3/26/2021"
"856","MADHYA PRADESH","Harda","Harda(F&V)","Water Melon","Water Melon","Medium","700","850","800","3/26/2021"
"857","MADHYA PRADESH","Hoshangabad","Hoshangabad","Water Melon","Water Melon","Large","1050","1210","1200","3/26/2021"
"858","MADHYA PRADESH","Indore","Indore(F&V)","Water Melon","Other","Small","400","1000","800","3/26/2021"
"859","MAHARASHTRA","Mumbai","Fruit Market","Water Melon","Other","FAQ","600","1000","800","3/26/2021"
"860","MAHARASHTRA","Pune","Pune","Water Melon","Other","FAQ","500","800","700","3/26/2021"
"861","MAHARASHTRA","Sangli","Sangli(Phale, Bhajipura Market)","Water Melon","Other","FAQ","400","1200","800","3/26/2021"
"862","MAHARASHTRA","Ahmednagar","Shrirampur","Water Melon","Other","FAQ","500","1000","750","3/26/2021"
"863","MAHARASHTRA","Sholapur","Solapur","Water Melon","Other","FAQ","600","2000","1000","3/26/2021"
"864","ODISHA","Kalahandi","Kesinga","Water Melon","Other","Large","5000","6000","5500","3/26/2021"
"865","ODISHA","Kalahandi","Kesinga","Water Melon","Other","Small","3000","4000","3500","3/26/2021"
"866","ODISHA","Kalahandi","Kesinga","Water Melon","Other","Medium","4000","5000","4500","3/26/2021"
"867","PUNJAB","Nawanshahr","Nawan Shahar(Subzi Mandi)","Water Melon","Other","Medium","1600","1700","1690","3/26/2021"
"868","TRIPURA","North Tripura","Panisagar","Water Melon","Other","Medium","2200","2300","2250","3/26/2021"
"869","TRIPURA","North Tripura","Panisagar","Water Melon","Other","Large","2600","2700","2650","3/26/2021"
"870","","Bhadohi(Sant Ravi Nagar)","Gopiganj","Water Melon","Water Melon","Medium","800","800","800","3/26/2021"
"871","UTTAR PRADESH","Hathras","Haathras","Water Melon","Water Melon","Medium","700","1000","800","3/26/2021"
"872","UTTAR PRADESH","Ghaziabad","Noida","Water Melon","Water Melon","Medium","1000","1300","1250","3/26/2021"
"873","CHHATTISGARH","Durg","Durg","Water Melon","Water Melon","Medium","1200","1600","1400","3/25/2021"
"874","CHHATTISGARH","Bilaspur","Tiphra","Water Melon","Water Melon","Large","450","450","450","3/25/2021"
"875","GUJARAT","Surendranagar","Vadhvan","Water Melon","Water Melon","Medium","500","1000","750","3/25/2021"
"876","HARYANA","Ambala","Naraingarh","Water Melon","Water Melon","Medium","1500","1800","1650","3/25/2021"
"877","HARYANA","Kurukshetra","Shahabad","Water Melon","Water Melon","Medium","1500","1800","1500","3/25/2021"
"878","HIMACHAL PRADESH","Kangra","Kangra","Water Melon","Water Melon","Medium","2000","2500","2250","3/25/2021"
"879","HIMACHAL PRADESH","Mandi","Mandi(Mandi)","Water Melon","Water Melon","Medium","1500","1800","1700","3/25/2021"
"880","KERELA","Kottayam","Athirampuzha","Water Melon","Other","Medium","1600","1800","1700","3/25/2021"
"881","KERELA","Malappuram","Kottakkal","Water Melon","Other","Medium","1800","1900","1850","3/25/2021"
"882","KERELA","Idukki","Thodupuzha","Water Melon","Other","Medium","1600","1800","1800","3/25/2021"
"883","MADHYA PRADESH","Harda","Harda(F&V)","Water Melon","Water Melon","Medium","700","900","800","3/25/2021"
"884","MADHYA PRADESH","Hoshangabad","Hoshangabad","Water Melon","Water Melon","Medium","1000","1380","1210","3/25/2021"
"885","MADHYA PRADESH","Sheopur","Syopurkalan(F&V)","Water Melon","Other","Medium","1000","1200","1100","3/25/2021"
"886","MADHYA PRADESH","Ujjain","Ujjain(F&V)","Water Melon","Water Melon","Medium","700","1200","808","3/25/2021"
"887","MAHARASHTRA","Sholapur","Akluj","Water Melon","Other","FAQ","350","600","500","3/25/2021"
"888","MAHARASHTRA","Mumbai","Fruit Market","Water Melon","Other","FAQ","800","1000","900","3/25/2021"
"889","MAHARASHTRA","Pune","Pune","Water Melon","Other","FAQ","500","800","700","3/25/2021"
"890","MAHARASHTRA","Sangli","Sangli(Phale, Bhajipura Market)","Water Melon","Other","FAQ","500","1200","850","3/25/2021"
"891","MAHARASHTRA","Ahmednagar","Shrirampur","Water Melon","Other","FAQ","500","900","700","3/25/2021"
"892","MAHARASHTRA","Sholapur","Solapur","Water Melon","Other","FAQ","500","1750","1100","3/25/2021"
"893","ODISHA","Bhadrak","Bhadrak","Water Melon","Other","Medium","1400","2000","1700","3/25/2021"
"894","ODISHA","Angul","Talcher","Water Melon","Other","Medium","1000","1500","1200","3/25/2021"
"895","PUNJAB","Fazilka","Abohar","Water Melon","Water Melon","Medium","1450","1724","1538","3/25/2021"
"896","PUNJAB","Amritsar","Amritsar(Amritsar Mewa Mandi)","Water Melon","Other","Medium","500","1100","800","3/25/2021"
"897","PUNJAB","Barnala","Barnala","Water Melon","Other","Large","1500","2000","1750","3/25/2021"
"898","PUNJAB","Sangrur","Bhawanigarh","Water Melon","Other","Large","1700","1700","1700","3/25/2021"
"899","PUNJAB","Ferozpur","Firozepur City","Water Melon","Other","Medium","1500","2000","1750","3/25/2021"
"900","PUNJAB","Gurdaspur","Gurdaspur","Water Melon","Other","Medium","900","1000","950","3/25/2021"
"901","PUNJAB","Fazilka","Jalalabad","Water Melon","Other","Large","2000","2000","2000","3/25/2021"
"902","PUNJAB","Jalandhar","Jalandhar City(Jalandhar)","Water Melon","Water Melon","Medium","400","1000","750","3/25/2021"
"903","PUNJAB","Ludhiana","Ludhiana","Water Melon","Other","Medium","800","1400","1000","3/25/2021"
"904","PUNJAB","Muktsar","Muktsar","Water Melon","Other","Medium","900","1200","1050","3/25/2021"
"905","PUNJAB","Patiala","Nabha","Water Melon","Other","Medium","1900","1900","1900","3/25/2021"
"906","PUNJAB","Nawanshahr","Nawan Shahar(Subzi Mandi)","Water Melon","Other","Medium","1600","1700","1640","3/25/2021"
"907","PUNJAB","Patiala","Patran","Water Melon","Other","Medium","1000","1000","1000","3/25/2021"
"908","PUNJAB","Ferozpur","Zira","Water Melon","Other","Large","1000","1400","1200","3/25/2021"
"909","RAJASTHAN","Ajmer","Ajmer(F&V)","Water Melon","Other","Large","800","1400","1100","3/25/2021"
"910","RAJASTHAN","Alwar","Alwar(FV)","Water Melon","Other","Large","1000","1400","1200","3/25/2021"
"911","UTTAR PRADESH","Hathras","Haathras","Water Melon","Water Melon","Medium","700","850","800","3/25/2021"
"912","CHHATTISGARH","Durg","Durg","Water Melon","Water Melon","Medium","1000","1200","1100","3/24/2021"
"913","CHHATTISGARH","Bilaspur","Tiphra","Water Melon","Water Melon","Large","500","500","500","3/24/2021"
"914","GOA","North Goa","Mapusa","Water Melon","Water Melon","Medium","1200","1200","1200","3/24/2021"
"915","GUJARAT","Surendranagar","Vadhvan","Water Melon","Water Melon","Medium","500","1000","750","3/24/2021"
"916","HARYANA","Ambala","Naraingarh","Water Melon","Water Melon","Medium","1500","1800","1700","3/24/2021"
"917","HARYANA","Kurukshetra","Shahabad","Water Melon","Water Melon","Medium","1000","2000","1500","3/24/2021"
"918","HIMACHAL PRADESH","Kangra","Kangra","Water Melon","Water Melon","Medium","2000","2200","2100","3/24/2021"
"919","HIMACHAL PRADESH","Mandi","Mandi(Mandi)","Water Melon","Water Melon","Medium","1500","1800","1600","3/24/2021"
"920","KARNATAKA","Bangalore","Binny Mill (F&V), Bangalore","Water Melon","Water Melon","FAQ","500","1500","1000","3/24/2021"
"921","KERELA","Malappuram","Kottakkal","Water Melon","Other","Medium","2000","2150","2100","3/24/2021"
"922","KERELA","Idukki","Thodupuzha","Water Melon","Other","Medium","1600","1800","1800","3/24/2021"
"923","MADHYA PRADESH","Bhopal","Bhopal(F&V)","Water Melon","Other","Medium","600","1000","800","3/24/2021"
"924","MADHYA PRADESH","Harda","Harda(F&V)","Water Melon","Water Melon","Medium","800","1000","900","3/24/2021"
"925","MADHYA PRADESH","Hoshangabad","Hoshangabad","Water Melon","Water Melon","Medium","990","1220","1140","3/24/2021"
"926","MADHYA PRADESH","Indore","Indore(F&V)","Water Melon","Water Melon","Medium","400","1000","800","3/24/2021"
"927","MADHYA PRADESH","Sheopur","Syopurkalan(F&V)","Water Melon","Other","Medium","1200","1400","1300","3/24/2021"
"928","MAHARASHTRA","Mumbai","Fruit Market","Water Melon","Other","FAQ","800","1000","900","3/24/2021"
"929","MAHARASHTRA","Pune","Pune","Water Melon","Other","FAQ","500","800","700","3/24/2021"
"930","MAHARASHTRA","Pune","Pune(Manjri)","Water Melon","Other","FAQ","800","1000","900","3/24/2021"
"931","MAHARASHTRA","Sangli","Sangli(Phale, Bhajipura Market)","Water Melon","Other","FAQ","400","800","600","3/24/2021"
"932","MAHARASHTRA","Ahmednagar","Shrirampur","Water Melon","Other","FAQ","500","1000","750","3/24/2021"
"933","MAHARASHTRA","Sholapur","Solapur","Water Melon","Other","FAQ","500","1500","900","3/24/2021"
"934","ODISHA","Bhadrak","Bhadrak","Water Melon","Other","Medium","1400","1800","1600","3/24/2021"
"935","ODISHA","Bhadrak","Sahidngar","Water Melon","Other","Medium","1200","2000","1600","3/24/2021"
"936","PUNJAB","Fazilka","Abohar","Water Melon","Water Melon","Medium","1700","1870","1718","3/24/2021"
"937","PUNJAB","Amritsar","Amritsar(Amritsar Mewa Mandi)","Water Melon","Other","Medium","500","1100","800","3/24/2021"
"938","PUNJAB","Barnala","Barnala","Water Melon","Other","Large","1500","2000","1750","3/24/2021"
"939","PUNJAB","Hoshiarpur","Dasuya","Water Melon","Other","Medium","800","1000","900","3/24/2021"
"940","PUNJAB","Ferozpur","Firozepur City","Water Melon","Other","Medium","1500","1700","1600","3/24/2021"
"941","PUNJAB","Gurdaspur","Gurdaspur","Water Melon","Other","Medium","1000","1100","1050","3/24/2021"
"942","PUNJAB","Fazilka","Jalalabad","Water Melon","Other","Large","1300","1300","1300","3/24/2021"
"943","PUNJAB","Jalandhar","Jalandhar City(Jalandhar)","Water Melon","Water Melon","Medium","500","1000","750","3/24/2021"
"944","PUNJAB","Ludhiana","Ludhiana","Water Melon","Other","Medium","800","1400","1000","3/24/2021"
"945","PUNJAB","Muktsar","Muktsar","Water Melon","Other","Medium","800","1200","1000","3/24/2021"
"946","PUNJAB","Patiala","Nabha","Water Melon","Other","Medium","1800","1800","1800","3/24/2021"
"947","PUNJAB","Patiala","Patran","Water Melon","Other","Medium","1200","1200","1200","3/24/2021"
"948","PUNJAB","Ferozpur","Zira","Water Melon","Other","Large","1000","1500","1200","3/24/2021"
"949","RAJASTHAN","Ajmer","Ajmer(F&V)","Water Melon","Other","Large","900","1500","1200","3/24/2021"
"950","RAJASTHAN","Alwar","Alwar(FV)","Water Melon","Other","Large","1000","1400","1200","3/24/2021"
"951","UTTAR PRADESH","Hathras","Haathras","Water Melon","Water Melon","Medium","600","850","700","3/24/2021"
"952","CHHATTISGARH","Durg","Durg","Water Melon","Water Melon","Medium","800","1200","1000","3/23/2021"
"953","CHHATTISGARH","Bilaspur","Tiphra","Water Melon","Water Melon","Large","500","500","500","3/23/2021"
"954","GOA","North Goa","Mapusa","Water Melon","Water Melon","Medium","1200","1200","1200","3/23/2021"
"955","GUJARAT","Surendranagar","Vadhvan","Water Melon","Water Melon","Medium","500","1000","750","3/23/2021"
"956","HARYANA","Kurukshetra","Shahabad","Water Melon","Water Melon","Medium","1400","1400","1400","3/23/2021"
"957","HIMACHAL PRADESH","Kangra","Kangra","Water Melon","Water Melon","Medium","2000","2200","2100","3/23/2021"
"958","KERELA","Malappuram","Kottakkal","Water Melon","Other","Medium","1350","1550","1400","3/23/2021"
"959","MADHYA PRADESH","Bhopal","Bhopal(F&V)","Water Melon","Other","Medium","600","1000","800","3/23/2021"
"960","MADHYA PRADESH","Harda","Harda(F&V)","Water Melon","Water Melon","Medium","800","1100","1000","3/23/2021"
"961","MADHYA PRADESH","Hoshangabad","Hoshangabad","Water Melon","Water Melon","Medium","990","1210","1150","3/23/2021"
"962","MADHYA PRADESH","Indore","Indore(F&V)","Water Melon","Water Melon","Medium","400","1000","800","3/23/2021"
"963","MADHYA PRADESH","Ujjain","Ujjain(F&V)","Water Melon","Water Melon","Large","700","1000","800","3/23/2021"
"964","MAHARASHTRA","Mumbai","Fruit Market","Water Melon","Other","FAQ","800","1000","900","3/23/2021"
"965","MAHARASHTRA","Pune","Pune","Water Melon","Other","FAQ","300","800","600","3/23/2021"
"966","MAHARASHTRA","Sangli","Sangli(Phale, Bhajipura Market)","Water Melon","Other","FAQ","400","800","600","3/23/2021"
"967","MAHARASHTRA","Sholapur","Solapur","Water Melon","Other","FAQ","1000","2500","1200","3/23/2021"
"968","ODISHA","Angul","Angaura","Water Melon","Other","Medium","1000","1500","1200","3/23/2021"
"969","PUNJAB","Fazilka","Abohar","Water Melon","Water Melon","Medium","1200","1869","1639","3/23/2021"
"970","PUNJAB","Barnala","Barnala","Water Melon","Other","Large","1100","2000","1550","3/23/2021"
"971","PUNJAB","Ferozpur","Firozepur City","Water Melon","Other","Medium","1500","1800","1650","3/23/2021"
"972","PUNJAB","Gurdaspur","Gurdaspur","Water Melon","Other","Medium","1000","1200","1100","3/23/2021"
"973","PUNJAB","Fazilka","Jalalabad","Water Melon","Other","Large","1300","1300","1300","3/23/2021"
"974","PUNJAB","Jalandhar","Jalandhar City(Jalandhar)","Water Melon","Water Melon","Medium","500","1000","800","3/23/2021"
"975","PUNJAB","Ludhiana","Ludhiana","Water Melon","Other","Medium","800","1400","1000","3/23/2021"
"976","PUNJAB","Sangrur","Malerkotla","Water Melon","Other","Large","1500","2000","1700","3/23/2021"
"977","PUNJAB","Muktsar","Muktsar","Water Melon","Other","Medium","800","1200","1000","3/23/2021"
"978","PUNJAB","Patiala","Nabha","Water Melon","Other","Medium","1200","2200","1900","3/23/2021"
"979","PUNJAB","Nawanshahr","Nawan Shahar(Subzi Mandi)","Water Melon","Other","Medium","1600","1800","1700","3/23/2021"
"980","PUNJAB","Patiala","Rajpura","Water Melon","Other","Medium","1000","1200","1100","3/23/2021"
"981","RAJASTHAN","Ajmer","Ajmer(F&V)","Water Melon","Other","Large","1000","1600","1300","3/23/2021"
"982","RAJASTHAN","Alwar","Alwar(FV)","Water Melon","Other","Large","1000","1400","1200","3/23/2021"
"983","UTTAR PRADESH","Auraiya","Dibiapur","Water Melon","Water Melon","Medium","1100","1300","1200","3/23/2021"
"984","CHHATTISGARH","Bilaspur","Tiphra","Water Melon","Water Melon","Large","500","500","500","3/22/2021"
"985","GOA","North Goa","Mapusa","Water Melon","Water Melon","Medium","1200","1200","1200","3/22/2021"
"986","GUJARAT","Surendranagar","Vadhvan","Water Melon","Water Melon","Medium","500","1000","750","3/22/2021"
"987","HARYANA","Ambala","Naraingarh","Water Melon","Water Melon","Medium","1500","1500","1500","3/22/2021"
"988","HARYANA","Kurukshetra","Shahabad","Water Melon","Water Melon","Medium","1400","1800","1500","3/22/2021"
"989","HIMACHAL PRADESH","Kangra","Kangra","Water Melon","Water Melon","Medium","2000","2200","2100","3/22/2021"
"990","HIMACHAL PRADESH","Shimla","Shimla","Water Melon","Water Melon","Medium","2500","2800","2600","3/22/2021"
"991","KARNATAKA","Bangalore","Binny Mill (F&V), Bangalore","Water Melon","Water Melon","FAQ","600","1600","1000","3/22/2021"
"992","KERELA","Malappuram","Kottakkal","Water Melon","Other","Medium","1450","1550","1500","3/22/2021"
"993","KERELA","Idukki","Thodupuzha","Water Melon","Other","Medium","1600","1800","1800","3/22/2021"
"994","MADHYA PRADESH","Bhopal","Bhopal(F&V)","Water Melon","Other","Medium","800","1000","900","3/22/2021"
"995","MADHYA PRADESH","Harda","Harda(F&V)","Water Melon","Water Melon","Medium","700","900","800","3/22/2021"
"996","MADHYA PRADESH","Hoshangabad","Hoshangabad","Water Melon","Water Melon","Medium","1010","1200","1140","3/22/2021"
"997","MADHYA PRADESH","Indore","Indore(F&V)","Water Melon","Water Melon","Medium","400","1000","800","3/22/2021"
"998","MAHARASHTRA","Sholapur","Akluj","Water Melon","Other","FAQ","400","550","500","3/22/2021"
"999","MAHARASHTRA","Mumbai","Fruit Market","Water Melon","Other","FAQ","800","1000","900","3/22/2021"
"1000","MAHARASHTRA","Pune","Pune","Water Melon","Other","FAQ","500","800","700","3/22/2021"
"1001","MAHARASHTRA","Sangli","Sangli(Phale, Bhajipura Market)","Water Melon","Other","FAQ","400","800","600","3/22/2021"
"1002","MAHARASHTRA","Ahmednagar","Shrirampur","Water Melon","Other","FAQ","500","1000","750","3/22/2021"
"1003","MAHARASHTRA","Sholapur","Solapur","Water Melon","Other","FAQ","900","2000","1000","3/22/2021"
"1004","ODISHA","Balasore","Bampada","Water Melon","Other","Medium","1700","1900","1800","3/22/2021"
"1005","PUNJAB","Fazilka","Abohar","Water Melon","Water Melon","Medium","1300","1900","1703","3/22/2021"
"1006","PUNJAB","Amritsar","Amritsar(Amritsar Mewa Mandi)","Water Melon","Other","Medium","500","1200","800","3/22/2021"
"1007","PUNJAB","Nawanshahr","Banga","Water Melon","Other","Medium","2287","2287","2287","3/22/2021"
"1008","PUNJAB","Barnala","Barnala","Water Melon","Other","Large","1500","1600","1550","3/22/2021"
"1009","PUNJAB","Sangrur","Bhawanigarh","Water Melon","Other","Large","1700","1700","1700","3/22/2021"
"1010","PUNJAB","Hoshiarpur","Dasuya","Water Melon","Other","Medium","1000","1200","1100","3/22/2021"
"1011","PUNJAB","Ferozpur","Firozepur City","Water Melon","Other","Medium","1500","2200","1850","3/22/2021"
"1012","PUNJAB","Gurdaspur","Gurdaspur","Water Melon","Other","Medium","1100","1300","1200","3/22/2021"
"1013","PUNJAB","Fazilka","Jalalabad","Water Melon","Other","Large","1300","1300","1300","3/22/2021"
"1014","PUNJAB","Jalandhar","Jalandhar City(Jalandhar)","Water Melon","Water Melon","Medium","500","1000","800","3/22/2021"
