"Sl no.","State Name","District Name","Market Name","Commodity","Variety","Grade","Min Price (Rs./Quintal)","Max Price (Rs./Quintal)","Modal Price (Rs./Quintal)","Price Date"
"725","UTTAR PRADESH","Azamgarh","Azamgarh","White Peas","White Peas","FAQ","6875","6950","6910","3/11/2021"
"726","UTTAR PRADESH","Jhansi","Chirgaon","White Peas","White Peas","FAQ","4700","5050","4800","3/11/2021"
"727","UTTAR PRADESH","Ghazipur","Gazipur","White Peas","White Peas","FAQ","7220","7280","7250","3/11/2021"
"728","UTTAR PRADESH","Gonda","Gonda","White Peas","White Peas","FAQ","6740","6760","6750","3/11/2021"
"729","UTTAR PRADESH","Gorakhpur","Gorakhpur","White Peas","White Peas","FAQ","6800","7100","6920","3/11/2021"
"730","UTTAR PRADESH","Jalaun (Orai)","Jalaun","White Peas","White Peas","FAQ","5300","5350","5321","3/11/2021"
"731","UTTAR PRADESH","Lucknow","Lucknow","White Peas","White Peas","FAQ","6700","6900","6800","3/11/2021"
"732","UTTAR PRADESH","Mahoba","Mahoba","White Peas","White Peas","FAQ","4750","4860","4800","3/11/2021"
"733","UTTAR PRADESH","Jaunpur","Mugrabaadshahpur","White Peas","White Peas","FAQ","7130","7220","7220","3/11/2021"
"734","HIMACHAL PRADESH","Hamirpur","Muskara","White Peas","White Peas","FAQ","4700","4800","4750","3/11/2021"
"735","UTTAR PRADESH","Gonda","Nawabganj","White Peas","White Peas","FAQ","6600","7800","6700","3/11/2021"
"736","UTTAR PRADESH","Siddharth Nagar","Soharatgarh","White Peas","White Peas","FAQ","6820","6840","6830","3/11/2021"
"737","JHARKHAND","Lohardaga","Lohardaga","White Peas","White Peas","FAQ","8000","8400","8200","3/10/2021"
"738","MADHYA PRADESH","Mandla","Mandla","White Peas","Other","FAQ","4000","4200","4100","3/10/2021"
"739","MADHYA PRADESH","Jabalpur","Paatan","White Peas","Other","FAQ","4005","4005","4005","3/10/2021"
"740","MADHYA PRADESH","Panna","Panna","White Peas","Other","FAQ","3900","4025","3950","3/10/2021"
"741","MADHYA PRADESH","Raisen","Udaipura","White Peas","Other","FAQ","4200","4460","4300","3/10/2021"
"742","UTTAR PRADESH","Maharajganj","Anandnagar","White Peas","White Peas","FAQ","6800","6960","6875","3/10/2021"
"743","UTTAR PRADESH","Auraiya","Auraiya","White Peas","White Peas","FAQ","4900","5600","5400","3/10/2021"
"744","UTTAR PRADESH","Azamgarh","Azamgarh","White Peas","White Peas","FAQ","6875","6925","6900","3/10/2021"
"745","UTTAR PRADESH","Ballia","Ballia","White Peas","White Peas","FAQ","7190","7330","7255","3/10/2021"
"746","CHHATTISGARH","Balrampur","Balrampur","White Peas","White Peas","FAQ","7400","7600","7500","3/10/2021"
"747","HIMACHAL PRADESH","Hamirpur","Bharuasumerpur","White Peas","White Peas","FAQ","4700","4900","4800","3/10/2021"
"748","UTTAR PRADESH","Jhansi","Chirgaon","White Peas","White Peas","FAQ","4600","5000","4700","3/10/2021"
"749","UTTAR PRADESH","Faizabad","Faizabad","White Peas","White Peas","FAQ","6400","6550","6500","3/10/2021"
"750","UTTAR PRADESH","Ghazipur","Gazipur","White Peas","White Peas","FAQ","7230","7270","7250","3/10/2021"
"751","UTTAR PRADESH","Ghaziabad","Ghaziabad","White Peas","White Peas","FAQ","8200","8300","8250","3/10/2021"
"752","UTTAR PRADESH","Gonda","Gonda","White Peas","White Peas","FAQ","6740","6760","6750","3/10/2021"
"753","UTTAR PRADESH","Gorakhpur","Gorakhpur","White Peas","White Peas","FAQ","6800","7000","6900","3/10/2021"
"754","UTTAR PRADESH","Jalaun (Orai)","Jalaun","White Peas","White Peas","FAQ","4770","4830","4801","3/10/2021"
"755","UTTAR PRADESH","Jhansi","Jhansi","White Peas","White Peas","FAQ","4880","5090","4985","3/10/2021"
"756","UTTAR PRADESH","Lucknow","Lucknow","White Peas","White Peas","FAQ","6800","6960","6900","3/10/2021"
"757","UTTAR PRADESH","Mahoba","Mahoba","White Peas","White Peas","FAQ","4770","4850","4825","3/10/2021"
"758","HIMACHAL PRADESH","Hamirpur","Maudaha","White Peas","White Peas","FAQ","4650","4850","4750","3/10/2021"
"759","UTTAR PRADESH","Jhansi","Moth","White Peas","White Peas","FAQ","4440","4700","4590","3/10/2021"
"760","HIMACHAL PRADESH","Hamirpur","Muskara","White Peas","White Peas","FAQ","4730","4800","4760","3/10/2021"
"761","UTTAR PRADESH","Gonda","Nawabganj","White Peas","White Peas","FAQ","6600","7800","6700","3/10/2021"
"762","UTTAR PRADESH","Ambedkarnagar","Tanda","White Peas","White Peas","FAQ","6800","6900","6850","3/10/2021"
"763","CHHATTISGARH","Balrampur","Utraula","White Peas","White Peas","FAQ","6750","6800","6765","3/10/2021"
"764","JHARKHAND","Lohardaga","Lohardaga","White Peas","White Peas","FAQ","8000","8400","8200","3/9/2021"
"765","UTTAR PRADESH","Maharajganj","Anandnagar","White Peas","White Peas","FAQ","6790","6950","6870","3/9/2021"
"766","UTTAR PRADESH","Auraiya","Auraiya","White Peas","White Peas","FAQ","4900","5600","5400","3/9/2021"
"767","UTTAR PRADESH","Azamgarh","Azamgarh","White Peas","White Peas","FAQ","6850","6950","6900","3/9/2021"
"768","UTTAR PRADESH","Ballia","Ballia","White Peas","White Peas","FAQ","7200","7300","7250","3/9/2021"
"769","HIMACHAL PRADESH","Hamirpur","Bharuasumerpur","White Peas","White Peas","FAQ","4500","4700","4600","3/9/2021"
"770","UTTAR PRADESH","Jhansi","Chirgaon","White Peas","White Peas","FAQ","4500","5200","4750","3/9/2021"
"771","UTTAR PRADESH","Faizabad","Faizabad","White Peas","White Peas","FAQ","6900","7050","7000","3/9/2021"
"772","UTTAR PRADESH","Ghazipur","Gazipur","White Peas","White Peas","FAQ","7220","7280","7250","3/9/2021"
"773","UTTAR PRADESH","Gonda","Gonda","White Peas","White Peas","FAQ","6700","6800","6750","3/9/2021"
"774","UTTAR PRADESH","Jalaun (Orai)","Jalaun","White Peas","White Peas","FAQ","4750","4825","4800","3/9/2021"
"775","UTTAR PRADESH","Lucknow","Lucknow","White Peas","White Peas","FAQ","7100","7200","7150","3/9/2021"
"776","HIMACHAL PRADESH","Hamirpur","Maudaha","White Peas","White Peas","FAQ","4600","4800","4700","3/9/2021"
"777","UTTAR PRADESH","Jhansi","Moth","White Peas","White Peas","FAQ","4400","4650","4550","3/9/2021"
"778","HIMACHAL PRADESH","Hamirpur","Muskara","White Peas","White Peas","FAQ","4750","4890","4800","3/9/2021"
"779","UTTAR PRADESH","Sonbhadra","Robertsganj","White Peas","White Peas","FAQ","6900","7200","7025","3/9/2021"
"780","UTTAR PRADESH","Siddharth Nagar","Soharatgarh","White Peas","White Peas","FAQ","6830","6850","6840","3/9/2021"
"781","CHHATTISGARH","Balrampur","Utraula","White Peas","White Peas","FAQ","6170","6840","6800","3/9/2021"
"782","JHARKHAND","Lohardaga","Lohardaga","White Peas","White Peas","FAQ","8000","8400","8200","3/8/2021"
"783","MADHYA PRADESH","Mandla","Bichhiya","White Peas","Other","FAQ","4300","4300","4300","3/8/2021"
"784","UTTAR PRADESH","Maharajganj","Anandnagar","White Peas","White Peas","FAQ","6785","6945","6860","3/8/2021"
"785","UTTAR PRADESH","Auraiya","Auraiya","White Peas","White Peas","FAQ","5100","5700","5600","3/8/2021"
"786","UTTAR PRADESH","Azamgarh","Azamgarh","White Peas","White Peas","FAQ","6800","6900","6850","3/8/2021"
"787","UTTAR PRADESH","Ballia","Ballia","White Peas","White Peas","FAQ","7200","7300","7260","3/8/2021"
"788","CHHATTISGARH","Balrampur","Balrampur","White Peas","White Peas","FAQ","7400","7600","7500","3/8/2021"
"789","HIMACHAL PRADESH","Hamirpur","Bharuasumerpur","White Peas","White Peas","FAQ","4600","4750","4700","3/8/2021"
"790","","Gautam Budh Nagar","Dadri","White Peas","White Peas","FAQ","8000","8170","8070","3/8/2021"
"791","UTTAR PRADESH","Faizabad","Faizabad","White Peas","White Peas","FAQ","7250","7400","7300","3/8/2021"
"792","UTTAR PRADESH","Ghazipur","Gazipur","White Peas","White Peas","FAQ","7230","7270","7250","3/8/2021"
"793","UTTAR PRADESH","Ghaziabad","Ghaziabad","White Peas","White Peas","FAQ","8200","8300","8250","3/8/2021"
"794","UTTAR PRADESH","Gonda","Gonda","White Peas","White Peas","FAQ","6740","6760","6750","3/8/2021"
"795","UTTAR PRADESH","Gorakhpur","Gorakhpur","White Peas","White Peas","FAQ","6850","7000","6915","3/8/2021"
"796","UTTAR PRADESH","Jhansi","Jhansi","White Peas","White Peas","FAQ","4890","5095","4990","3/8/2021"
"797","UTTAR PRADESH","Mahoba","Mahoba","White Peas","White Peas","FAQ","4980","5080","5040","3/8/2021"
"798","UTTAR PRADESH","Jhansi","Moth","White Peas","White Peas","FAQ","4420","4635","4540","3/8/2021"
"799","UTTAR PRADESH","Gonda","Nawabganj","White Peas","White Peas","FAQ","6600","7800","6700","3/8/2021"
"800","UTTAR PRADESH","Jalaun (Orai)","Orai","White Peas","White Peas","FAQ","4300","4450","4400","3/8/2021"
"801","UTTAR PRADESH","Sonbhadra","Robertsganj","White Peas","White Peas","FAQ","6900","7150","7000","3/8/2021"
"802","UTTAR PRADESH","Siddharth Nagar","Soharatgarh","White Peas","White Peas","FAQ","6830","6850","6840","3/8/2021"
"803","CHHATTISGARH","Balrampur","Utraula","White Peas","White Peas","FAQ","6750","6850","6800","3/8/2021"
"804","HIMACHAL PRADESH","Hamirpur","Bharuasumerpur","White Peas","White Peas","FAQ","4600","4770","4700","3/7/2021"
"805","UTTAR PRADESH","Jhansi","Chirgaon","White Peas","White Peas","FAQ","4600","5000","4850","3/7/2021"
"806","","Gautam Budh Nagar","Dadri","White Peas","White Peas","FAQ","8000","8170","8070","3/7/2021"
"807","UTTAR PRADESH","Faizabad","Faizabad","White Peas","White Peas","FAQ","7250","7400","7300","3/7/2021"
"808","UTTAR PRADESH","Ghaziabad","Ghaziabad","White Peas","White Peas","FAQ","8200","8300","8250","3/7/2021"
"809","UTTAR PRADESH","Gorakhpur","Gorakhpur","White Peas","White Peas","FAQ","5850","7000","6900","3/7/2021"
"810","UTTAR PRADESH","Jalaun (Orai)","Jalaun","White Peas","White Peas","FAQ","4610","4680","4661","3/7/2021"
"811","UTTAR PRADESH","Jhansi","Jhansi","White Peas","White Peas","FAQ","5370","5590","5470","3/7/2021"
"812","HIMACHAL PRADESH","Hamirpur","Maudaha","White Peas","White Peas","FAQ","4700","4850","4800","3/7/2021"
"813","UTTAR PRADESH","Jhansi","Moth","White Peas","White Peas","FAQ","4480","4750","4650","3/7/2021"
"814","HIMACHAL PRADESH","Hamirpur","Muskara","White Peas","White Peas","FAQ","4960","5100","5000","3/7/2021"
"815","UTTAR PRADESH","Gonda","Nawabganj","White Peas","White Peas","FAQ","6600","7800","6700","3/7/2021"
"816","UTTAR PRADESH","Jalaun (Orai)","Orai","White Peas","White Peas","FAQ","4400","4451","4430","3/7/2021"
"817","UTTAR PRADESH","Sonbhadra","Robertsganj","White Peas","White Peas","FAQ","6850","7250","7000","3/7/2021"
"818","UTTAR PRADESH","Siddharth Nagar","Soharatgarh","White Peas","White Peas","FAQ","6820","6840","6830","3/7/2021"
"819","JHARKHAND","Lohardaga","Lohardaga","White Peas","White Peas","FAQ","8000","8400","8200","3/6/2021"
"820","UTTAR PRADESH","Maharajganj","Anandnagar","White Peas","White Peas","FAQ","6790","6950","6865","3/6/2021"
"821","UTTAR PRADESH","Auraiya","Auraiya","White Peas","White Peas","FAQ","5600","6100","5900","3/6/2021"
"822","UTTAR PRADESH","Azamgarh","Azamgarh","White Peas","White Peas","FAQ","6800","6900","6840","3/6/2021"
"823","UTTAR PRADESH","Ballia","Ballia","White Peas","White Peas","FAQ","7200","7300","7250","3/6/2021"
"824","CHHATTISGARH","Balrampur","Balrampur","White Peas","White Peas","FAQ","7400","7600","7500","3/6/2021"
"825","HIMACHAL PRADESH","Hamirpur","Bharuasumerpur","White Peas","White Peas","FAQ","5700","5900","5800","3/6/2021"
"826","UTTAR PRADESH","Jhansi","Chirgaon","White Peas","White Peas","FAQ","4850","5200","5050","3/6/2021"
"827","UTTAR PRADESH","Faizabad","Faizabad","White Peas","White Peas","FAQ","6900","7050","7000","3/6/2021"
"828","UTTAR PRADESH","Ghazipur","Gazipur","White Peas","White Peas","FAQ","7230","7270","7250","3/6/2021"
"829","UTTAR PRADESH","Ghaziabad","Ghaziabad","White Peas","White Peas","FAQ","8200","8300","8250","3/6/2021"
"830","UTTAR PRADESH","Gonda","Gonda","White Peas","White Peas","FAQ","7140","7160","7150","3/6/2021"
"831","UTTAR PRADESH","Gorakhpur","Gorakhpur","White Peas","White Peas","FAQ","6700","7000","6835","3/6/2021"
"832","UTTAR PRADESH","Jalaun (Orai)","Jalaun","White Peas","White Peas","FAQ","4460","4530","4501","3/6/2021"
"833","UTTAR PRADESH","Jhansi","Jhansi","White Peas","White Peas","FAQ","5770","5990","5875","3/6/2021"
"834","UTTAR PRADESH","Lucknow","Lucknow","White Peas","White Peas","FAQ","7050","7160","7100","3/6/2021"
"835","HIMACHAL PRADESH","Hamirpur","Maudaha","White Peas","White Peas","FAQ","5000","5200","5100","3/6/2021"
"836","UTTAR PRADESH","Jhansi","Moth","White Peas","White Peas","FAQ","4500","4800","4680","3/6/2021"
"837","HIMACHAL PRADESH","Hamirpur","Muskara","White Peas","White Peas","FAQ","5050","5150","5100","3/6/2021"
"838","UTTAR PRADESH","Gonda","Nawabganj","White Peas","White Peas","FAQ","7300","8400","7400","3/6/2021"
"839","UTTAR PRADESH","Jalaun (Orai)","Orai","White Peas","White Peas","FAQ","4380","4450","4400","3/6/2021"
"840","UTTAR PRADESH","Sonbhadra","Robertsganj","White Peas","White Peas","FAQ","6900","7250","7015","3/6/2021"
"841","UTTAR PRADESH","Siddharth Nagar","Soharatgarh","White Peas","White Peas","FAQ","6810","6830","6820","3/6/2021"
"842","CHHATTISGARH","Balrampur","Utraula","White Peas","White Peas","FAQ","7120","7185","7150","3/6/2021"
"843","JHARKHAND","Lohardaga","Lohardaga","White Peas","White Peas","FAQ","8000","8400","8200","3/5/2021"
"844","UTTAR PRADESH","Maharajganj","Anandnagar","White Peas","White Peas","FAQ","6800","6960","6875","3/5/2021"
"845","UTTAR PRADESH","Auraiya","Auraiya","White Peas","White Peas","FAQ","5600","6300","6050","3/5/2021"
"846","UTTAR PRADESH","Azamgarh","Azamgarh","White Peas","White Peas","FAQ","6800","6900","6845","3/5/2021"
"847","","Badaun","Badayoun","White Peas","White Peas","FAQ","5950","6020","5980","3/5/2021"
"848","CHHATTISGARH","Balrampur","Balrampur","White Peas","White Peas","FAQ","7400","7600","7500","3/5/2021"
"849","HIMACHAL PRADESH","Hamirpur","Bharuasumerpur","White Peas","White Peas","FAQ","5700","5900","5800","3/5/2021"
"850","UTTAR PRADESH","Jhansi","Chirgaon","White Peas","White Peas","FAQ","5050","5300","5200","3/5/2021"
"851","UTTAR PRADESH","Faizabad","Faizabad","White Peas","White Peas","FAQ","6900","7050","7000","3/5/2021"
"852","UTTAR PRADESH","Ghaziabad","Ghaziabad","White Peas","White Peas","FAQ","8225","8320","8275","3/5/2021"
"853","UTTAR PRADESH","Gonda","Gonda","White Peas","White Peas","FAQ","7400","7500","7450","3/5/2021"
"854","UTTAR PRADESH","Gorakhpur","Gorakhpur","White Peas","White Peas","FAQ","6700","7000","6845","3/5/2021"
"855","UTTAR PRADESH","Jalaun (Orai)","Jalaun","White Peas","White Peas","FAQ","5200","5250","5222","3/5/2021"
"856","UTTAR PRADESH","Jhansi","Jhansi","White Peas","White Peas","FAQ","5780","5995","5880","3/5/2021"
"857","UTTAR PRADESH","Lucknow","Lucknow","White Peas","White Peas","FAQ","7000","7100","7050","3/5/2021"
"858","UTTAR PRADESH","Mahoba","Mahoba","White Peas","White Peas","FAQ","5450","5550","5525","3/5/2021"
"859","HIMACHAL PRADESH","Hamirpur","Maudaha","White Peas","White Peas","FAQ","5400","5600","5525","3/5/2021"
"860","UTTAR PRADESH","Jhansi","Moth","White Peas","White Peas","FAQ","5350","5620","5500","3/5/2021"
"861","HIMACHAL PRADESH","Hamirpur","Muskara","White Peas","White Peas","FAQ","5280","5350","5300","3/5/2021"
"862","UTTAR PRADESH","Gonda","Nawabganj","White Peas","White Peas","FAQ","5200","6000","5300","3/5/2021"
"863","UTTAR PRADESH","Jalaun (Orai)","Orai","White Peas","White Peas","FAQ","4700","4800","4750","3/5/2021"
"864","UTTAR PRADESH","Sonbhadra","Robertsganj","White Peas","White Peas","FAQ","6900","7200","7025","3/5/2021"
"865","UTTAR PRADESH","Siddharth Nagar","Soharatgarh","White Peas","White Peas","FAQ","6790","6810","6800","3/5/2021"
"866","UTTAR PRADESH","Unnao","Unnao","White Peas","White Peas","FAQ","6325","6375","6350","3/5/2021"
"867","CHHATTISGARH","Balrampur","Utraula","White Peas","White Peas","FAQ","7420","7500","7460","3/5/2021"
"868","CHHATTISGARH","Dhamtari","Kurud","White Peas","White Peas","FAQ","3931","4040","3931","3/4/2021"
"869","JHARKHAND","Lohardaga","Lohardaga","White Peas","White Peas","FAQ","8000","8400","8200","3/4/2021"
"870","UTTAR PRADESH","Maharajganj","Anandnagar","White Peas","White Peas","FAQ","6780","6950","6860","3/4/2021"
"871","UTTAR PRADESH","Auraiya","Auraiya","White Peas","White Peas","FAQ","5700","6200","6050","3/4/2021"
"872","UTTAR PRADESH","Azamgarh","Azamgarh","White Peas","White Peas","FAQ","6800","6900","6845","3/4/2021"
"873","UTTAR PRADESH","Ballia","Ballia","White Peas","White Peas","FAQ","7200","7320","7260","3/4/2021"
"874","CHHATTISGARH","Balrampur","Balrampur","White Peas","White Peas","FAQ","7300","7600","7500","3/4/2021"
"875","UTTAR PRADESH","Jhansi","Chirgaon","White Peas","White Peas","FAQ","5300","5500","5450","3/4/2021"
"876","UTTAR PRADESH","Ghazipur","Gazipur","White Peas","White Peas","FAQ","7180","7220","7200","3/4/2021"
"877","UTTAR PRADESH","Ghaziabad","Ghaziabad","White Peas","White Peas","FAQ","8300","8350","8325","3/4/2021"
"878","UTTAR PRADESH","Gonda","Gonda","White Peas","White Peas","FAQ","7430","7470","7450","3/4/2021"
"879","UTTAR PRADESH","Gorakhpur","Gorakhpur","White Peas","White Peas","FAQ","6700","7000","6860","3/4/2021"
"880","UTTAR PRADESH","Jalaun (Orai)","Jalaun","White Peas","White Peas","FAQ","5350","5400","5371","3/4/2021"
"881","UTTAR PRADESH","Jhansi","Jhansi","White Peas","White Peas","FAQ","5780","5995","5885","3/4/2021"
"882","UTTAR PRADESH","Lucknow","Lucknow","White Peas","White Peas","FAQ","7000","7100","7050","3/4/2021"
"883","UTTAR PRADESH","Mahoba","Mahoba","White Peas","White Peas","FAQ","5660","5740","5700","3/4/2021"
"884","HIMACHAL PRADESH","Hamirpur","Muskara","White Peas","White Peas","FAQ","5300","5460","5450","3/4/2021"
"885","UTTAR PRADESH","Gonda","Nawabganj","White Peas","White Peas","FAQ","7300","8400","7400","3/4/2021"
"886","UTTAR PRADESH","Jalaun (Orai)","Orai","White Peas","White Peas","FAQ","5300","5380","5350","3/4/2021"
"887","UTTAR PRADESH","Sonbhadra","Robertsganj","White Peas","White Peas","FAQ","6900","7200","7050","3/4/2021"
"888","UTTAR PRADESH","Siddharth Nagar","Soharatgarh","White Peas","White Peas","FAQ","6810","6830","6820","3/4/2021"
"889","UTTAR PRADESH","Ambedkarnagar","Tanda","White Peas","White Peas","FAQ","6800","6890","6850","3/4/2021"
"890","CHHATTISGARH","Balrampur","Utraula","White Peas","White Peas","FAQ","7425","7485","7455","3/4/2021"
"891","JHARKHAND","Lohardaga","Lohardaga","White Peas","White Peas","FAQ","8000","8400","8200","3/3/2021"
"892","UTTAR PRADESH","Maharajganj","Anandnagar","White Peas","White Peas","FAQ","6800","6965","6880","3/3/2021"
"893","UTTAR PRADESH","Auraiya","Auraiya","White Peas","White Peas","FAQ","5600","6200","6000","3/3/2021"
"894","UTTAR PRADESH","Azamgarh","Azamgarh","White Peas","White Peas","FAQ","6800","6900","6845","3/3/2021"
"895","UTTAR PRADESH","Ballia","Ballia","White Peas","White Peas","FAQ","7200","7320","7260","3/3/2021"
"896","CHHATTISGARH","Balrampur","Balrampur","White Peas","White Peas","FAQ","7400","7600","7500","3/3/2021"
"897","HIMACHAL PRADESH","Hamirpur","Bharuasumerpur","White Peas","White Peas","FAQ","5700","5900","5800","3/3/2021"
"898","UTTAR PRADESH","Jhansi","Chirgaon","White Peas","White Peas","FAQ","5350","5600","5500","3/3/2021"
"899","UTTAR PRADESH","Ghazipur","Gazipur","White Peas","White Peas","FAQ","7170","7230","7200","3/3/2021"
"900","UTTAR PRADESH","Ghaziabad","Ghaziabad","White Peas","White Peas","FAQ","8250","8350","8300","3/3/2021"
"901","UTTAR PRADESH","Gonda","Gonda","White Peas","White Peas","FAQ","7430","7470","7450","3/3/2021"
"902","UTTAR PRADESH","Gorakhpur","Gorakhpur","White Peas","White Peas","FAQ","6750","7000","6840","3/3/2021"
"903","UTTAR PRADESH","Jalaun (Orai)","Jalaun","White Peas","White Peas","FAQ","5750","5800","5781","3/3/2021"
"904","UTTAR PRADESH","Jhansi","Jhansi","White Peas","White Peas","FAQ","5770","5995","5870","3/3/2021"
